time	aab
835.8682481717458	85.93456582313325
836.0086798767488	85.96755907574129
940.5837707658826	85.96975265808334
940.649412469804	86.36621602960557
940.8318718709993	87.0887683156747
940.9664439590106	87.09303813604461
1060.271505129237	87.09528236572912
1060.341833500502	87.46197044733347
1060.5144402305189	88.22637449346747
1060.682022772785	88.25670072877723
1185.7118413716385	88.25889424682026
1185.789074534564	88.65504076132078
1186.0075102245544	89.3629175237937
1186.1725458128008	89.36748175291082
1330.460669971888	89.36971797139383
1330.5444408746844	89.73878321521714
1330.7580523234826	90.47889666201347
1330.9651894551432	90.50740640354103
1485.699309695135	90.50959975897767
1485.792772983968	90.90554261539799
1486.0667485362767	91.59242825290238
1486.2769337368838	91.59720521905054
1668.425645776342	91.5994365431134
1668.5287013517166	91.97001470513105
1668.806479652969	92.67870658090919
1669.0760352725547	92.70624191341075
1870.4788240064902	92.70843492153466
1870.5964416382021	93.10435950241688
1870.9644935672263	93.75955106851605
1871.2483025167505	93.76439982355885
2116.5408755797253	93.76662920121358
2116.67357230306	94.13768557116605
2117.0640886374463	94.80102218492937
2117.444789888373	94.82868006613101
2401.3898404483666	94.83087235230207
2401.5465819740134	95.22712940065978
2402.1017791574586	95.83062036366198
2402.5240053768352	95.83525520643641
2770.7167729485564	95.83748778449863
2770.899524335505	96.20706828393425
2771.5295678228804	96.79591600311325
2772.1529133561403	96.82590590043965
3233.9673943767457	96.82809657282692
3234.1957231049237	97.22556698707122
3235.2774740217924	97.73471727915835
3236.0228142100436	97.73834706368069
3924.8771110351827	97.74061267053136
3925.1544347084887	98.1004297515413
3926.507845648765	98.54457227755286
3927.93955845335	98.58626104626822
4039.7445506430827	98.58844779973785
4040.397096024087	98.63226537936876
5492.264758544035	98.70952010741776
5492.585673053276	98.93885362803925
5494.658373211291	99.20946374956223
6347.223019185355	99.38611244443558
6351.468881251757	99.85647070959313
10042.103996534346	99.99999999996824
10044.821559287651	99.99999994452168
13691.132432039063	99.99999995832611
13693.850131873021	100.00000457782455
17340.345744332506	100.00000459149548
17343.063443152216	100.00000455036009
20989.376468069477	100.000004564031
20992.094302368187	100.00000912900444
24638.58991485474	100.00000914267535
24641.3077481391	100.00000910153994
28287.620773086273	100.00000911521086
28290.338741856307	100.00001367995633
31936.83435436978	100.00001369362724
31939.552322125364	100.00001365249183
35585.8653470777	100.00001366616274
35588.58345032564	100.00001823068088
39235.07906286603	100.00001824435179
39237.79716509943	100.00001820321638
42884.11019005692	100.0000182168873
42886.82842778936	100.00002278117812
46533.324040356674	100.00002279484903
46536.04227707447	100.00002275371362
50182.355302037126	100.00002276738454
50185.07367426066	100.00002733144805
53831.5692868549	100.00002734511897
53834.28765806369	100.00002730398356
57480.6006830315	100.00002731765447
57483.319189752714	100.0000318814907
61129.814802373876	100.00003189516161
61132.53330808024	100.0000318540262
64778.84633305322	100.00003186769712
64781.5649742787	100.00003643130606
68428.06058692679	100.00003644497697
68430.77922713732	100.00003640384156
72077.09225211546	100.00003641751248
72079.8110278518	100.00004098089414
75726.3066405268	100.00004099456505
75729.02541524809	100.00004095342963
79375.3384402314	100.00004096710055
79378.0573504852	100.00004553025495
83024.55296318713	100.00004554392586
83027.27187242577	100.00004550279044
86673.58489741424	100.00004551646136
86676.30394219208	100.00005007938852
90322.79955492096	100.00005009305941
90325.51859868354	100.00005005192399
93971.83162367718	100.00005006559489
93974.55080298566	100.0000546282948
97621.04641574145	100.0000546419657
97623.76559403457	100.00005460083028
